'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:46:10.352',0.208,-,-,92.800,19.600
'13:46:10.360',0.272,-,-,92.000,19.200
'13:46:10.368',0.160,-,-,92.000,19.200
'13:46:10.376',0.048,-,-,91.200,18.800
'13:46:10.384',-0.016,-,-,90.400,18.400
'13:46:10.392',0.016,-,-,89.600,18.400
'13:46:10.400',0.000,-,-,88.800,18.000
'13:46:10.408',-0.016,-,-,88.000,18.000
'13:46:10.416',0.000,-,-,87.200,17.600
'13:46:10.424',-0.128,-,-,85.600,17.600
'13:46:10.432',-0.112,-,-,84.000,17.600
'13:46:10.440',-0.064,-,-,82.400,18.000
'13:46:10.448',-0.112,-,-,80.800,18.400
'13:46:10.456',-0.080,-,-,79.200,18.800
'13:46:10.464',-0.064,-,-,76.800,18.800
'13:46:10.472',-0.032,-,-,75.200,18.800
'13:46:10.480',-0.048,-,-,72.800,19.200
'13:46:10.488',-0.032,-,-,71.200,20.000
'13:46:10.496',-0.048,-,-,69.600,21.200
'13:46:10.504',-0.032,-,-,68.000,23.200
'13:46:10.512',-0.048,-,-,67.200,25.200
'13:46:10.520',-0.032,-,-,66.400,27.200
'13:46:10.528',-0.064,-,-,66.400,29.600
'13:46:10.536',-0.032,-,-,66.400,32.000
'13:46:10.544',-0.048,-,-,66.400,34.000
'13:46:10.552',-0.032,-,-,67.200,35.600
'13:46:10.560',-0.048,-,-,68.000,36.400
'13:46:10.568',-0.048,-,-,69.600,37.200
'13:46:10.576',-0.064,-,-,71.200,37.200
'13:46:10.584',-0.064,-,-,72.800,36.800
'13:46:10.592',-0.048,-,-,75.200,36.400
'13:46:10.600',-0.064,-,-,76.800,36.000
'13:46:10.608',-0.032,-,-,78.400,35.200
'13:46:10.616',-0.048,-,-,80.000,34.400
'13:46:10.624',-0.032,-,-,81.600,33.600
'13:46:10.632',-0.048,-,-,83.200,32.400
'13:46:10.640',-0.032,-,-,84.800,31.200
'13:46:10.648',-0.032,-,-,85.600,30.000
'13:46:10.656',-0.016,-,-,85.600,28.400
'13:46:10.664',-0.032,-,-,84.800,26.800
'13:46:10.672',-0.016,-,-,84.800,24.400
'13:46:10.680',-0.016,-,-,84.800,22.400
'13:46:10.688',0.000,-,-,84.800,20.400
'13:46:10.696',0.000,-,-,84.800,18.400
'13:46:10.704',0.000,-,-,84.000,17.200
'13:46:10.712',0.000,-,-,82.400,16.800
'13:46:10.720',0.000,-,-,80.800,17.600
'13:46:10.728',0.000,-,-,80.000,18.800
'13:46:10.736',0.000,-,-,78.400,20.400
'13:46:10.744',0.000,-,-,76.800,22.000
'13:46:10.752',0.000,-,-,75.200,23.200
'13:46:10.760',0.000,-,-,73.600,23.600
'13:46:10.768',0.000,-,-,72.800,24.000
'13:46:10.776',0.000,-,-,72.000,24.000
'13:46:10.784',0.000,-,-,71.200,23.600
'13:46:10.792',0.000,-,-,70.400,23.200
'13:46:10.800',0.000,-,-,70.400,22.400
'13:46:10.808',0.000,-,-,71.200,21.600
'13:46:10.816',0.000,-,-,71.200,20.400
'13:46:10.824',0.000,-,-,72.000,19.600
'13:46:10.832',0.000,-,-,72.800,19.200
'13:46:10.840',0.032,-,-,73.600,18.800
'13:46:10.848',0.048,-,-,75.200,18.800
'13:46:10.856',0.064,-,-,76.800,19.200
'13:46:10.864',0.096,-,-,77.600,19.200
'13:46:10.872',0.096,-,-,79.200,18.800
'13:46:10.880',0.080,-,-,80.800,18.400
'13:46:10.888',0.064,-,-,81.600,17.600
'13:46:10.896',0.080,-,-,83.200,17.200
'13:46:10.904',0.080,-,-,84.800,16.400
'13:46:10.912',0.048,-,-,85.600,16.000
'13:46:10.920',0.016,-,-,87.200,15.600
'13:46:10.928',0.000,-,-,88.000,15.200
'13:46:10.936',0.000,-,-,88.800,14.800
'13:46:10.944',-0.016,-,-,89.600,14.400
'13:46:10.952',-0.032,-,-,90.400,14.000
'13:46:10.960',-0.016,-,-,91.200,14.000
'13:46:10.968',0.000,-,-,91.200,13.600
'13:46:10.976',-0.016,-,-,92.000,14.000
'13:46:10.984',0.000,-,-,92.000,14.400
'13:46:10.992',0.080,-,-,92.000,15.200
'13:46:11.000',0.176,-,-,92.000,15.600
'13:46:11.008',0.304,-,-,91.200,16.000
'13:46:11.016',0.320,-,-,91.200,16.400
'13:46:11.024',0.176,-,-,90.400,16.000
'13:46:11.032',0.016,-,-,89.600,15.600
'13:46:11.040',0.000,-,-,88.800,15.200
'13:46:11.048',0.048,-,-,88.000,15.200
'13:46:11.056',0.032,-,-,87.200,14.800
'13:46:11.064',0.000,-,-,86.400,14.400
'13:46:11.072',-0.096,-,-,84.800,14.400
'13:46:11.080',-0.128,-,-,84.000,14.000
'13:46:11.088',-0.032,-,-,82.400,14.000
'13:46:11.096',-0.080,-,-,80.800,14.000
'13:46:11.104',-0.112,-,-,78.400,14.000
'13:46:11.112',-0.080,-,-,76.800,14.000
'13:46:11.120',-0.064,-,-,74.400,14.000
'13:46:11.128',-0.032,-,-,72.800,14.800
'13:46:11.136',-0.032,-,-,70.400,16.000
'13:46:11.144',-0.048,-,-,68.800,18.000
'13:46:11.152',-0.064,-,-,67.200,20.800
'13:46:11.160',-0.064,-,-,65.600,24.000
'13:46:11.168',-0.032,-,-,64.800,27.600
'13:46:11.176',-0.064,-,-,64.800,31.200
'13:46:11.184',-0.064,-,-,64.800,34.000
'13:46:11.192',-0.032,-,-,64.800,36.400
'13:46:11.200',-0.064,-,-,65.600,38.000
'13:46:11.208',-0.032,-,-,67.200,38.800
'13:46:11.216',-0.064,-,-,68.000,39.200
'13:46:11.224',-0.080,-,-,69.600,38.800
'13:46:11.232',-0.080,-,-,71.200,37.600
'13:46:11.240',-0.064,-,-,72.800,36.400
'13:46:11.248',-0.080,-,-,75.200,35.600
'13:46:11.256',-0.064,-,-,76.800,34.400
'13:46:11.264',-0.080,-,-,78.400,33.200
'13:46:11.272',-0.048,-,-,80.800,32.400
'13:46:11.280',-0.080,-,-,82.400,31.600
'13:46:11.288',-0.064,-,-,84.000,30.800
'13:46:11.296',-0.032,-,-,84.800,30.000
'13:46:11.304',-0.064,-,-,85.600,28.800
'13:46:11.312',-0.064,-,-,84.800,27.600
'13:46:11.320',-0.032,-,-,84.800,26.000
'13:46:11.328',-0.032,-,-,84.800,23.600
'13:46:11.336',-0.016,-,-,84.800,21.200
'13:46:11.344',-0.032,-,-,84.800,18.800
'13:46:11.352',-0.016,-,-,84.000,16.400
'13:46:11.360',-0.032,-,-,83.200,14.400
'13:46:11.368',-0.032,-,-,81.600,13.600
'13:46:11.376',0.000,-,-,80.000,13.600
'13:46:11.384',-0.016,-,-,78.400,14.800
'13:46:11.392',-0.032,-,-,76.800,16.000
'13:46:11.400',-0.016,-,-,75.200,17.600
'13:46:11.408',-0.048,-,-,73.600,18.800
'13:46:11.416',-0.064,-,-,72.800,20.000
'13:46:11.424',-0.032,-,-,72.000,20.400
'13:46:11.432',-0.032,-,-,71.200,20.400
'13:46:11.440',-0.016,-,-,70.400,20.000
'13:46:11.448',0.000,-,-,70.400,19.600
'13:46:11.456',0.000,-,-,70.400,18.800
'13:46:11.464',-0.016,-,-,71.200,18.000
'13:46:11.472',0.000,-,-,72.000,17.600
'13:46:11.480',0.000,-,-,72.800,16.800
'13:46:11.488',-0.032,-,-,73.600,16.400
'13:46:11.496',0.000,-,-,74.400,16.000
'13:46:11.504',0.032,-,-,76.000,15.600
'13:46:11.512',0.048,-,-,76.800,15.200
'13:46:11.520',0.064,-,-,78.400,14.800
'13:46:11.528',0.064,-,-,80.000,14.800
'13:46:11.536',0.080,-,-,80.800,14.400
'13:46:11.544',0.064,-,-,82.400,14.400
'13:46:11.552',0.096,-,-,84.000,14.400
'13:46:11.560',0.064,-,-,85.600,14.400
'13:46:11.568',0.032,-,-,86.400,14.400
'13:46:11.576',0.016,-,-,88.000,14.800
'13:46:11.584',0.032,-,-,88.800,14.800
'13:46:11.592',0.000,-,-,89.600,14.800
'13:46:11.600',0.000,-,-,90.400,14.800
'13:46:11.608',0.000,-,-,91.200,15.200
'13:46:11.616',0.000,-,-,91.200,15.200
'13:46:11.624',-0.032,-,-,92.000,15.200
'13:46:11.632',0.000,-,-,92.000,15.600
'13:46:11.640',0.000,-,-,92.000,15.600
'13:46:11.648',0.064,-,-,92.000,15.200
'13:46:11.656',0.208,-,-,92.000,14.800
'13:46:11.664',0.304,-,-,91.200,14.800
'13:46:11.672',0.384,-,-,91.200,14.400
'13:46:11.680',0.272,-,-,90.400,14.400
'13:46:11.688',0.128,-,-,89.600,14.400
'13:46:11.696',0.048,-,-,88.800,14.800
'13:46:11.704',0.096,-,-,88.000,14.800
'13:46:11.712',0.048,-,-,87.200,14.800
'13:46:11.720',0.032,-,-,86.400,14.800
'13:46:11.728',-0.032,-,-,84.800,14.800
'13:46:11.736',-0.080,-,-,84.000,15.600
'13:46:11.744',-0.048,-,-,82.400,16.000
'13:46:11.752',-0.016,-,-,80.000,16.800
'13:46:11.760',-0.080,-,-,78.400,16.800
'13:46:11.768',-0.048,-,-,76.800,16.400
'13:46:11.776',-0.032,-,-,74.400,16.400
'13:46:11.784',-0.032,-,-,72.800,17.200
'13:46:11.792',-0.016,-,-,70.400,18.800
'13:46:11.800',-0.032,-,-,68.800,21.200
'13:46:11.808',-0.016,-,-,67.200,24.400
'13:46:11.816',-0.032,-,-,65.600,28.400
'13:46:11.824',-0.016,-,-,64.800,32.400
'13:46:11.832',-0.016,-,-,64.800,36.400
'13:46:11.840',0.000,-,-,64.800,39.600
'13:46:11.848',-0.016,-,-,64.800,42.000
'13:46:11.856',-0.016,-,-,65.600,43.600
'13:46:11.864',-0.032,-,-,66.400,44.400
'13:46:11.872',-0.016,-,-,67.200,44.800
'13:46:11.880',-0.032,-,-,68.800,44.000
'13:46:11.888',-0.016,-,-,70.400,42.800
'13:46:11.896',-0.032,-,-,72.800,41.600
'13:46:11.904',-0.032,-,-,75.200,40.400
'13:46:11.912',-0.048,-,-,76.800,39.600
'13:46:11.920',-0.032,-,-,78.400,38.800
'13:46:11.928',-0.032,-,-,80.800,38.400
'13:46:11.936',-0.032,-,-,82.400,37.600
'13:46:11.944',-0.016,-,-,84.000,37.200
'13:46:11.952',-0.032,-,-,84.800,36.800
'13:46:11.960',-0.016,-,-,85.600,36.000
'13:46:11.968',-0.016,-,-,85.600,35.200
'13:46:11.976',0.000,-,-,85.600,34.000
'13:46:11.984',-0.016,-,-,85.600,32.400
'13:46:11.992',0.000,-,-,85.600,30.400
'13:46:12.000',0.000,-,-,85.600,28.000
'13:46:12.008',0.000,-,-,84.800,25.600
'13:46:12.016',0.000,-,-,84.000,22.800
'13:46:12.024',0.000,-,-,82.400,20.400
'13:46:12.032',0.000,-,-,81.600,18.800
'13:46:12.040',0.000,-,-,80.000,18.800
'13:46:12.048',0.000,-,-,78.400,19.600
'13:46:12.056',0.000,-,-,76.800,21.200
'13:46:12.064',-0.016,-,-,75.200,22.800
'13:46:12.072',-0.032,-,-,74.400,24.400
'13:46:12.080',-0.080,-,-,72.800,25.200
'13:46:12.088',-0.128,-,-,72.000,26.000
'13:46:12.096',-0.192,-,-,72.000,26.400
'13:46:12.104',-0.240,-,-,71.200,26.400
'13:46:12.112',-0.288,-,-,71.200,26.000
'13:46:12.120',-0.368,-,-,72.000,25.600
'13:46:12.128',-0.512,-,-,72.000,24.800
'13:46:12.136',-0.656,-,-,72.800,24.000
'13:46:12.144',-0.832,-,-,73.600,22.800
'13:46:12.152',-0.912,-,-,74.400,22.400
'13:46:12.160',-0.944,-,-,75.200,22.000
'13:46:12.168',-0.864,-,-,75.200,21.600
'13:46:12.176',-0.768,-,-,75.200,21.200
'13:46:12.184',-0.560,-,-,75.200,20.800
'13:46:12.192',-0.304,-,-,74.400,20.000
'13:46:12.200',-0.080,-,-,74.400,19.600
'13:46:12.208',0.096,-,-,73.600,19.200
'13:46:12.216',0.256,-,-,72.800,18.800
'13:46:12.224',0.336,-,-,72.000,18.800
'13:46:12.232',0.384,-,-,70.400,18.400
'13:46:12.240',0.384,-,-,68.800,18.000
'13:46:12.248',0.368,-,-,68.000,18.000
'13:46:12.256',0.384,-,-,67.200,17.600
'13:46:12.264',0.368,-,-,65.600,18.000
'13:46:12.272',0.384,-,-,64.800,18.400
'13:46:12.280',0.416,-,-,63.200,19.200
'13:46:12.288',0.416,-,-,61.600,20.000
'13:46:12.296',0.432,-,-,60.800,20.800
'13:46:12.304',0.448,-,-,60.800,20.800
'13:46:12.312',0.448,-,-,60.800,20.400
'13:46:12.320',0.480,-,-,60.000,20.400
'13:46:12.328',0.480,-,-,60.000,20.000
