'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:10:05.352',0.000,-,-,62.400,9.600
'13:10:05.360',0.000,-,-,62.400,9.600
'13:10:05.368',-0.032,-,-,62.400,9.600
'13:10:05.376',0.000,-,-,61.600,9.600
'13:10:05.384',-0.032,-,-,60.800,9.200
'13:10:05.392',-0.016,-,-,60.800,9.200
'13:10:05.400',-0.064,-,-,60.000,8.800
'13:10:05.408',-0.080,-,-,60.000,8.800
'13:10:05.416',-0.064,-,-,59.200,8.400
'13:10:05.424',-0.112,-,-,58.400,8.400
'13:10:05.432',-0.080,-,-,58.400,8.800
'13:10:05.440',-0.096,-,-,57.600,8.800
'13:10:05.448',-0.064,-,-,56.800,8.400
'13:10:05.456',-0.096,-,-,56.800,8.000
'13:10:05.464',0.208,-,-,56.000,8.000
'13:10:05.472',0.512,-,-,56.000,7.600
'13:10:05.480',0.688,-,-,55.200,8.000
'13:10:05.488',0.528,-,-,55.200,8.000
'13:10:05.496',0.432,-,-,54.400,8.400
'13:10:05.504',0.256,-,-,53.600,8.400
'13:10:05.512',0.240,-,-,53.600,8.400
'13:10:05.520',0.160,-,-,52.800,8.400
'13:10:05.528',0.096,-,-,52.800,8.400
'13:10:05.536',-0.064,-,-,52.000,8.000
'13:10:05.544',-0.208,-,-,52.000,8.000
'13:10:05.552',-0.240,-,-,51.200,8.400
'13:10:05.560',-0.192,-,-,50.400,9.200
'13:10:05.568',-0.224,-,-,49.600,10.800
'13:10:05.576',-0.176,-,-,48.800,12.000
'13:10:05.584',-0.176,-,-,48.000,14.400
'13:10:05.592',-0.176,-,-,47.200,18.400
'13:10:05.600',-0.144,-,-,46.400,24.000
'13:10:05.608',-0.176,-,-,46.400,30.800
'13:10:05.616',-0.144,-,-,46.400,38.000
'13:10:05.624',-0.176,-,-,47.200,44.400
'13:10:05.632',-0.128,-,-,48.000,49.200
'13:10:05.640',-0.176,-,-,50.400,52.400
'13:10:05.648',-0.144,-,-,52.800,54.400
'13:10:05.656',-0.160,-,-,55.200,55.200
'13:10:05.664',-0.144,-,-,57.600,54.800
'13:10:05.672',-0.176,-,-,60.000,53.200
'13:10:05.680',-0.144,-,-,62.400,50.400
'13:10:05.688',-0.176,-,-,65.600,47.200
'13:10:05.696',-0.176,-,-,68.000,44.400
'13:10:05.704',-0.192,-,-,70.400,41.600
'13:10:05.712',-0.176,-,-,72.000,39.600
'13:10:05.720',-0.208,-,-,74.400,38.400
'13:10:05.728',-0.176,-,-,76.800,38.000
'13:10:05.736',-0.192,-,-,78.400,37.600
'13:10:05.744',-0.176,-,-,80.800,38.000
'13:10:05.752',-0.208,-,-,83.200,38.400
'13:10:05.760',-0.192,-,-,85.600,38.800
'13:10:05.768',-0.176,-,-,88.800,39.200
'13:10:05.776',-0.160,-,-,92.000,38.800
'13:10:05.784',-0.176,-,-,95.200,38.000
'13:10:05.792',-0.144,-,-,96.000,36.400
'13:10:05.800',-0.128,-,-,95.200,34.000
'13:10:05.808',-0.144,-,-,92.000,30.800
'13:10:05.816',-0.128,-,-,88.800,26.800
'13:10:05.824',-0.112,-,-,86.400,22.400
'13:10:05.832',-0.080,-,-,84.800,18.800
'13:10:05.840',-0.096,-,-,84.000,16.800
'13:10:05.848',-0.064,-,-,82.400,16.800
'13:10:05.856',-0.080,-,-,79.200,18.800
'13:10:05.864',-0.064,-,-,76.000,20.800
'13:10:05.872',-0.080,-,-,73.600,23.200
'13:10:05.880',-0.064,-,-,72.800,25.200
'13:10:05.888',-0.080,-,-,71.200,26.800
'13:10:05.896',-0.080,-,-,70.400,28.000
'13:10:05.904',-0.096,-,-,68.800,28.800
'13:10:05.912',-0.080,-,-,67.200,28.800
'13:10:05.920',-0.112,-,-,66.400,28.400
'13:10:05.928',-0.080,-,-,65.600,27.600
'13:10:05.936',-0.112,-,-,64.800,26.800
'13:10:05.944',-0.080,-,-,64.000,25.600
'13:10:05.952',-0.080,-,-,63.200,24.800
'13:10:05.960',-0.064,-,-,62.400,23.600
'13:10:05.968',-0.080,-,-,61.600,22.400
'13:10:05.976',-0.096,-,-,61.600,21.200
'13:10:05.984',-0.176,-,-,61.600,20.000
'13:10:05.992',-0.176,-,-,62.400,19.200
'13:10:06.000',-0.240,-,-,62.400,18.800
'13:10:06.008',-0.256,-,-,62.400,19.200
'13:10:06.016',-0.240,-,-,63.200,19.600
'13:10:06.024',-0.432,-,-,64.000,20.000
