'Elapsed time','II','AVF','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mmHg','mmHg'
'7:37:27.776',-0.106,-0.087,49.600,21.600
'7:37:27.784',-0.087,-0.067,49.600,20.800
'7:37:27.792',-0.106,-0.087,50.400,20.000
'7:37:27.800',-0.087,-0.067,51.200,19.200
'7:37:27.808',-0.087,-0.087,52.800,18.800
'7:37:27.816',-0.106,-0.067,54.400,18.800
'7:37:27.824',-0.077,-0.087,56.000,18.800
'7:37:27.832',-0.096,-0.048,58.400,18.800
'7:37:27.840',-0.087,-0.087,60.800,18.800
'7:37:27.848',-0.096,-0.048,63.200,19.200
'7:37:27.856',-0.067,-0.067,65.600,19.200
'7:37:27.864',-0.087,-0.048,68.000,19.200
'7:37:27.872',-0.067,-0.067,70.400,19.200
'7:37:27.880',-0.087,-0.048,72.800,19.200
'7:37:27.888',-0.067,-0.029,75.200,18.800
'7:37:27.896',-0.077,-0.067,77.600,18.800
'7:37:27.904',-0.048,-0.029,80.000,18.800
'7:37:27.912',-0.077,-0.067,81.600,18.800
'7:37:27.920',-0.048,-0.029,83.200,18.800
'7:37:27.928',-0.067,-0.048,84.800,19.200
'7:37:27.936',-0.048,-0.029,85.600,19.200
'7:37:27.944',-0.067,-0.048,86.400,19.600
'7:37:27.952',-0.048,-0.029,85.600,19.600
'7:37:27.960',-0.067,-0.048,84.800,19.200
'7:37:27.968',-0.048,-0.029,83.200,18.800
'7:37:27.976',-0.067,-0.048,80.800,18.400
'7:37:27.984',-0.048,-0.029,77.600,18.000
'7:37:27.992',-0.067,-0.048,74.400,17.200
'7:37:28.000',-0.038,-0.029,71.200,16.800
'7:37:28.008',-0.048,-0.048,68.000,16.400
'7:37:28.016',-0.038,-0.010,64.000,16.400
'7:37:28.024',-0.048,-0.048,60.800,16.800
'7:37:28.032',-0.029,-0.010,57.600,16.800
'7:37:28.040',-0.048,-0.048,54.400,17.200
'7:37:28.048',-0.067,-0.010,51.200,17.600
'7:37:28.056',-0.029,-0.029,48.800,17.600
'7:37:28.064',-0.048,-0.010,46.400,17.600
'7:37:28.072',-0.038,-0.029,44.000,17.600
'7:37:28.080',-0.048,-0.010,42.400,17.600
'7:37:28.088',-0.029,-0.029,40.800,17.600
'7:37:28.096',-0.048,-0.029,40.000,17.200
'7:37:28.104',-0.029,-0.010,38.400,17.200
'7:37:28.112',-0.048,-0.029,37.600,17.200
'7:37:28.120',0.000,0.000,36.800,16.800
'7:37:28.128',-0.010,-0.010,36.000,16.800
'7:37:28.136',0.019,0.000,36.000,17.200
'7:37:28.144',0.038,0.010,35.200,17.200
'7:37:28.152',0.067,0.029,35.200,17.600
'7:37:28.160',0.038,0.010,35.200,18.000
'7:37:28.168',0.058,0.029,35.200,18.400
'7:37:28.176',0.010,0.000,36.000,18.800
'7:37:28.184',0.000,0.000,36.000,18.400
'7:37:28.192',-0.048,-0.029,36.800,18.000
'7:37:28.200',-0.048,-0.029,37.600,17.600
'7:37:28.208',-0.077,-0.048,38.400,16.800
'7:37:28.216',-0.067,-0.029,40.000,16.400
'7:37:28.224',-0.048,-0.067,41.600,15.600
'7:37:28.232',-0.087,-0.029,42.400,15.200
'7:37:28.240',-0.048,-0.067,44.000,14.800
'7:37:28.248',-0.144,-0.106,45.600,14.800
'7:37:28.256',-0.154,-0.144,47.200,14.800
'7:37:28.264',0.019,-0.029,49.600,14.800
'7:37:28.272',0.433,0.250,51.200,14.800
'7:37:28.280',0.769,0.587,52.000,15.200
'7:37:28.288',0.779,0.644,53.600,15.200
'7:37:28.296',0.192,0.269,54.400,15.200
'7:37:28.304',0.000,0.067,56.000,16.000
'7:37:28.312',-0.087,-0.029,56.800,16.800
'7:37:28.320',-0.048,-0.048,56.800,17.600
'7:37:28.328',-0.067,-0.048,57.600,18.400
'7:37:28.336',-0.038,-0.029,57.600,19.200
'7:37:28.344',-0.067,-0.067,57.600,20.800
'7:37:28.352',-0.029,-0.029,56.800,22.400
'7:37:28.360',-0.048,-0.067,56.800,24.000
'7:37:28.368',-0.029,-0.029,56.000,25.600
'7:37:28.376',-0.048,-0.067,56.000,26.400
'7:37:28.384',-0.038,-0.029,55.200,26.400
'7:37:28.392',-0.048,-0.067,54.400,26.000
'7:37:28.400',-0.019,-0.029,53.600,25.600
'7:37:28.408',-0.048,-0.067,53.600,25.600
'7:37:28.416',-0.019,-0.029,55.200,26.800
'7:37:28.424',-0.038,-0.067,59.200,28.800
'7:37:28.432',-0.019,-0.029,65.600,31.200
'7:37:28.440',-0.019,-0.048,74.400,33.600
'7:37:28.448',-0.029,-0.029,84.000,36.400
'7:37:28.456',0.000,-0.048,94.400,38.800
'7:37:28.464',-0.019,-0.067,104.800,41.600
'7:37:28.472',0.010,-0.029,115.200,43.600
'7:37:28.480',0.000,-0.067,124.800,44.800
'7:37:28.488',0.019,-0.029,132.000,46.000
'7:37:28.496',0.019,-0.067,137.600,46.800
'7:37:28.504',0.058,-0.029,140.800,46.800
'7:37:28.512',0.038,-0.048,141.600,46.800
'7:37:28.520',0.077,-0.010,140.000,46.800
'7:37:28.528',0.087,-0.029,136.800,46.400
'7:37:28.536',0.125,0.010,132.000,45.600
'7:37:28.544',0.106,0.000,126.400,44.800
'7:37:28.552',0.125,0.029,120.000,43.600
'7:37:28.560',0.077,0.010,113.600,42.000
'7:37:28.568',0.067,0.029,107.200,40.000
'7:37:28.576',0.019,0.000,101.600,38.000
'7:37:28.584',0.019,0.010,96.800,36.400
'7:37:28.592',-0.019,0.000,92.000,34.400
'7:37:28.600',-0.010,0.000,87.200,32.800
'7:37:28.608',-0.019,0.000,83.200,32.000
'7:37:28.616',-0.010,0.000,79.200,32.000
'7:37:28.624',-0.019,-0.010,76.000,32.400
'7:37:28.632',-0.010,0.000,72.800,33.200
'7:37:28.640',-0.029,-0.010,69.600,33.600
'7:37:28.648',-0.038,0.000,68.000,34.000
'7:37:28.656',-0.010,-0.010,65.600,34.400
'7:37:28.664',-0.029,0.000,64.800,34.400
'7:37:28.672',-0.019,-0.010,64.000,34.400
'7:37:28.680',-0.038,0.000,64.000,34.400
'7:37:28.688',-0.019,-0.010,64.800,34.400
'7:37:28.696',-0.048,0.000,65.600,34.400
'7:37:28.704',-0.029,-0.010,67.200,34.400
'7:37:28.712',-0.048,-0.029,68.800,34.000
'7:37:28.720',-0.029,0.000,71.200,33.200
'7:37:28.728',-0.048,-0.010,74.400,32.000
'7:37:28.736',-0.038,0.000,77.600,30.800
'7:37:28.744',-0.067,-0.029,81.600,29.600
'7:37:28.752',-0.048,0.000,85.600,28.400
'7:37:28.760',-0.067,-0.029,90.400,27.200
'7:37:28.768',-0.048,-0.010,94.400,26.800
'7:37:28.776',-0.067,-0.029,99.200,26.400
'7:37:28.784',-0.048,-0.010,104.000,26.000
'7:37:28.792',-0.067,-0.029,108.800,26.000
'7:37:28.800',-0.048,-0.010,112.800,26.000
'7:37:28.808',-0.067,-0.029,116.000,26.400
'7:37:28.816',-0.048,-0.010,119.200,26.800
'7:37:28.824',-0.067,-0.029,121.600,26.800
'7:37:28.832',-0.048,-0.010,123.200,27.200
'7:37:28.840',-0.048,-0.029,123.200,27.200
'7:37:28.848',-0.010,0.000,122.400,27.600
'7:37:28.856',-0.019,0.000,120.800,27.200
'7:37:28.864',-0.038,0.000,117.600,27.200
'7:37:28.872',0.010,0.000,114.400,26.800
'7:37:28.880',0.038,0.029,110.400,26.800
'7:37:28.888',0.058,0.010,106.400,26.800
'7:37:28.896',0.019,0.000,102.400,26.400
'7:37:28.904',0.010,0.029,99.200,26.400
'7:37:28.912',-0.010,0.000,95.200,26.400
'7:37:28.920',-0.038,0.000,91.200,26.400
'7:37:28.928',-0.067,-0.029,88.000,26.400
'7:37:28.936',-0.077,-0.029,85.600,26.000
'7:37:28.944',-0.087,-0.048,83.200,25.600
'7:37:28.952',-0.077,-0.029,80.800,24.800
'7:37:28.960',-0.087,-0.048,79.200,24.400
'7:37:28.968',-0.067,-0.029,77.600,23.600
'7:37:28.976',-0.106,-0.067,76.000,23.200
'7:37:28.984',-0.154,-0.125,75.200,22.800
'7:37:28.992',-0.163,-0.125,74.400,22.800
'7:37:29.000',0.144,0.048,73.600,22.800
'7:37:29.008',0.596,0.442,72.800,23.200
'7:37:29.016',0.837,0.721,71.200,23.200
'7:37:29.024',0.413,0.481,70.400,23.600
'7:37:29.032',0.125,0.240,68.800,23.600
'7:37:29.040',-0.038,0.029,68.000,24.000
'7:37:29.048',-0.067,-0.010,66.400,24.000
'7:37:29.056',-0.048,-0.048,64.800,24.400
'7:37:29.064',-0.077,-0.029,63.200,24.400
'7:37:29.072',-0.048,-0.048,61.600,24.800
'7:37:29.080',-0.077,-0.067,60.000,25.600
'7:37:29.088',-0.048,-0.029,58.400,26.400
'7:37:29.096',-0.067,-0.048,56.800,27.200
'7:37:29.104',-0.048,-0.029,55.200,28.400
'7:37:29.112',-0.067,-0.048,53.600,29.600
'7:37:29.120',-0.038,-0.029,52.000,30.400
'7:37:29.128',-0.067,-0.048,51.200,31.200
'7:37:29.136',-0.038,-0.029,50.400,31.200
'7:37:29.144',-0.048,-0.067,48.800,30.800
'7:37:29.152',-0.019,-0.029,48.800,30.400
'7:37:29.160',-0.048,-0.048,48.000,30.000
'7:37:29.168',-0.019,-0.029,48.800,30.000
'7:37:29.176',-0.029,-0.048,51.200,30.400
'7:37:29.184',0.000,-0.029,56.000,31.600
'7:37:29.192',-0.019,-0.048,62.400,33.600
'7:37:29.200',0.010,-0.029,71.200,35.600
'7:37:29.208',0.000,-0.048,80.800,38.000
'7:37:29.216',0.019,-0.029,91.200,40.000
'7:37:29.224',0.010,-0.048,101.600,41.600
'7:37:29.232',0.038,-0.029,112.000,42.800
'7:37:29.240',0.029,-0.048,121.600,43.600
'7:37:29.248',0.058,-0.010,128.800,44.000
'7:37:29.256',0.077,0.000,134.400,44.000
'7:37:29.264',0.058,-0.010,137.600,44.000
'7:37:29.272',0.096,0.010,138.400,43.200
'7:37:29.280',0.067,0.029,137.600,42.400
'7:37:29.288',0.077,0.010,134.400,41.200
'7:37:29.296',0.019,0.000,130.400,39.600
'7:37:29.304',-0.010,0.010,124.800,38.000
'7:37:29.312',-0.019,0.000,119.200,36.400
'7:37:29.320',-0.010,0.000,113.600,34.800
'7:37:29.328',-0.038,-0.010,108.000,34.000
'7:37:29.336',-0.019,0.000,102.400,33.600
'7:37:29.344',-0.048,-0.010,96.800,34.000
'7:37:29.352',-0.019,0.000,92.000,34.800
'7:37:29.360',-0.048,-0.010,87.200,35.200
'7:37:29.368',-0.029,0.000,82.400,35.200
'7:37:29.376',-0.048,-0.029,77.600,35.200
'7:37:29.384',-0.038,0.000,74.400,35.200
'7:37:29.392',-0.067,-0.029,70.400,34.800
'7:37:29.400',-0.038,0.000,68.000,34.800
'7:37:29.408',-0.067,-0.029,65.600,34.800
'7:37:29.416',-0.038,0.000,64.000,34.400
'7:37:29.424',-0.067,-0.029,63.200,34.400
'7:37:29.432',-0.048,-0.010,63.200,34.000
'7:37:29.440',-0.067,-0.029,63.200,33.600
'7:37:29.448',-0.067,-0.010,64.000,32.800
'7:37:29.456',-0.048,-0.029,65.600,31.600
'7:37:29.464',-0.067,-0.010,67.200,30.800
'7:37:29.472',-0.048,-0.029,70.400,29.600
'7:37:29.480',-0.077,-0.029,73.600,28.800
'7:37:29.488',-0.048,-0.010,77.600,28.400
'7:37:29.496',-0.067,-0.029,81.600,28.000
'7:37:29.504',-0.048,-0.010,86.400,28.000
'7:37:29.512',-0.067,-0.029,91.200,27.600
'7:37:29.520',-0.048,-0.010,96.800,28.000
'7:37:29.528',-0.067,-0.029,101.600,28.000
'7:37:29.536',-0.048,-0.010,106.400,28.000
'7:37:29.544',-0.067,-0.029,111.200,28.000
'7:37:29.552',-0.048,-0.010,115.200,28.000
'7:37:29.560',-0.067,-0.029,118.400,28.400
'7:37:29.568',-0.038,0.000,120.800,28.400
'7:37:29.576',-0.019,0.000,121.600,28.400
'7:37:29.584',0.000,0.010,122.400,28.400
'7:37:29.592',-0.038,-0.010,120.800,28.400
'7:37:29.600',0.019,0.010,119.200,28.400
'7:37:29.608',0.029,0.010,116.000,28.000
'7:37:29.616',0.038,0.029,112.800,28.000
'7:37:29.624',0.019,0.010,109.600,28.000
'7:37:29.632',0.019,0.010,105.600,28.000
'7:37:29.640',-0.010,0.000,101.600,28.000
'7:37:29.648',-0.019,0.000,97.600,27.600
'7:37:29.656',-0.067,-0.029,93.600,27.200
'7:37:29.664',-0.077,-0.029,90.400,26.400
'7:37:29.672',-0.067,-0.029,87.200,26.000
'7:37:29.680',-0.087,-0.048,84.000,25.200
'7:37:29.688',-0.067,-0.029,81.600,24.800
'7:37:29.696',-0.087,-0.048,80.000,24.400
'7:37:29.704',-0.067,-0.029,77.600,24.000
'7:37:29.712',-0.163,-0.125,76.800,23.600
'7:37:29.720',-0.067,-0.087,75.200,23.600
'7:37:29.728',0.212,0.125,74.400,24.000
'7:37:29.736',0.692,0.529,73.600,24.000
'7:37:29.744',0.856,0.740,73.600,24.400
'7:37:29.752',0.385,0.481,72.800,24.400
'7:37:29.760',0.125,0.221,72.000,24.800
'7:37:29.768',0.000,0.029,72.000,24.800
'7:37:29.776',-0.048,-0.029,71.200,25.200
'7:37:29.784',-0.029,-0.010,69.600,25.200
'7:37:29.792',-0.067,-0.048,68.800,24.800
'7:37:29.800',-0.048,-0.029,67.200,24.400
'7:37:29.808',-0.067,-0.067,66.400,24.400
'7:37:29.816',-0.077,-0.029,64.800,24.800
'7:37:29.824',-0.048,-0.067,62.400,26.000
'7:37:29.832',-0.067,-0.029,60.800,27.600
'7:37:29.840',-0.048,-0.048,59.200,29.600
'7:37:29.848',-0.067,-0.029,57.600,31.200
'7:37:29.856',-0.038,-0.067,56.000,32.400
'7:37:29.864',-0.048,-0.029,53.600,32.400
'7:37:29.872',-0.029,-0.048,52.800,31.600
'7:37:29.880',-0.048,-0.067,51.200,30.000
'7:37:29.888',-0.019,-0.029,50.400,28.000
'7:37:29.896',-0.038,-0.048,50.400,26.400
'7:37:29.904',-0.019,-0.029,51.200,26.000
'7:37:29.912',-0.029,-0.048,55.200,26.800
'7:37:29.920',0.000,-0.029,60.000,28.400
'7:37:29.928',-0.019,-0.067,67.200,30.800
'7:37:29.936',0.010,-0.029,75.200,33.200
'7:37:29.944',0.000,-0.067,84.000,36.000
'7:37:29.952',0.029,-0.029,93.600,38.000
'7:37:29.960',0.010,-0.067,103.200,40.000
'7:37:29.968',0.058,-0.029,112.000,41.200
'7:37:29.976',0.038,-0.048,119.200,42.000
