'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'55:05.256',0.000,-0.770,-,80.600
'55:05.264',0.000,-0.770,-,79.560
'55:05.272',0.000,-0.770,-,79.560
'55:05.280',0.000,-0.770,-,79.040
'55:05.288',0.000,-0.770,-,79.040
'55:05.296',0.000,-0.770,-,78.000
'55:05.304',0.000,-0.759,-,78.000
'55:05.312',0.000,-0.759,-,77.480
'55:05.320',0.000,-0.759,-,77.480
'55:05.328',0.000,-0.759,-,76.440
'55:05.336',0.000,-0.759,-,76.440
'55:05.344',0.000,-0.759,-,76.440
'55:05.352',0.000,-0.747,-,75.920
'55:05.360',0.029,-0.747,-,75.920
'55:05.368',0.057,-0.747,-,75.920
'55:05.376',0.057,-0.747,-,74.880
'55:05.384',0.086,-0.736,-,74.880
'55:05.392',0.086,-0.736,-,74.880
'55:05.400',0.086,-0.736,-,74.360
'55:05.408',0.057,-0.736,-,74.360
'55:05.416',0.086,-0.736,-,74.360
'55:05.424',0.057,-0.736,-,73.320
'55:05.432',0.057,-0.736,-,73.320
'55:05.440',0.029,-0.736,-,73.320
'55:05.448',0.000,-0.736,-,72.800
'55:05.456',0.000,-0.736,-,72.800
'55:05.464',-0.029,-0.736,-,72.800
'55:05.472',-0.029,-0.724,-,71.760
'55:05.480',-0.029,-0.724,-,71.760
'55:05.488',-0.029,-0.724,-,71.760
'55:05.496',-0.029,-0.724,-,70.720
'55:05.504',-0.029,-0.724,-,70.720
'55:05.512',-0.029,-0.724,-,70.720
'55:05.520',0.000,-0.724,-,70.200
'55:05.528',-0.029,-0.724,-,70.200
'55:05.536',0.114,-0.724,-,70.200
'55:05.544',0.314,-0.724,-,70.200
'55:05.552',0.343,-0.713,-,69.160
'55:05.560',0.371,-0.713,-,69.160
'55:05.568',-0.114,-0.713,-,69.160
'55:05.576',-0.629,-0.713,-,69.160
'55:05.584',-0.829,-0.713,-,68.640
'55:05.592',-0.314,-0.701,-,68.640
'55:05.600',-0.114,-0.701,-,68.640
'55:05.608',-0.029,-0.701,-,67.600
'55:05.616',0.000,-0.701,-,67.600
'55:05.624',0.000,-0.701,-,67.600
'55:05.632',0.000,-0.701,-,67.080
'55:05.640',0.000,-0.713,-,67.080
'55:05.648',0.000,-0.713,-,67.080
'55:05.656',0.000,-0.713,-,67.080
'55:05.664',0.000,-0.724,-,67.080
'55:05.672',0.000,-0.724,-,67.600
'55:05.680',0.000,-0.724,-,69.160
'55:05.688',0.000,-0.736,-,74.360
'55:05.696',0.000,-0.736,-,81.120
'55:05.704',0.000,-0.736,-,91.520
'55:05.712',0.029,-0.736,-,104.520
'55:05.720',0.029,-0.747,-,117.520
'55:05.728',0.057,-0.747,-,131.040
'55:05.736',0.057,-0.747,-,143.000
'55:05.744',0.057,-0.747,-,153.920
'55:05.752',0.086,-0.747,-,162.240
'55:05.760',0.114,-0.747,-,168.480
'55:05.768',0.114,-0.747,-,173.160
'55:05.776',0.114,-0.747,-,175.760
'55:05.784',0.114,-0.747,-,177.320
'55:05.792',0.114,-0.747,-,177.320
'55:05.800',0.114,-0.747,-,176.800
'55:05.808',0.114,-0.747,-,175.760
'55:05.816',0.114,-0.747,-,174.200
'55:05.824',0.086,-0.747,-,171.600
'55:05.832',0.057,-0.747,-,169.520
'55:05.840',0.029,-0.747,-,166.920
'55:05.848',0.000,-0.747,-,163.800
'55:05.856',0.000,-0.747,-,159.640
'55:05.864',0.000,-0.747,-,156.000
'55:05.872',-0.029,-0.747,-,151.840
'55:05.880',-0.029,-0.747,-,147.160
'55:05.888',-0.057,-0.747,-,141.960
'55:05.896',-0.057,-0.747,-,137.280
'55:05.904',-0.057,-0.747,-,133.120
'55:05.912',-0.057,-0.747,-,130.000
'55:05.920',-0.057,-0.747,-,127.920
'55:05.928',-0.029,-0.747,-,125.320
'55:05.936',-0.029,-0.747,-,123.760
'55:05.944',0.000,-0.747,-,122.720
'55:05.952',0.000,-0.747,-,122.200
'55:05.960',0.000,-0.747,-,120.640
'55:05.968',0.029,-0.747,-,119.600
'55:05.976',0.057,-0.747,-,119.080
'55:05.984',0.057,-0.747,-,117.520
'55:05.992',0.057,-0.747,-,116.480
'55:06.000',0.086,-0.747,-,114.920
'55:06.008',0.114,-0.747,-,113.360
'55:06.016',0.114,-0.759,-,112.320
'55:06.024',0.143,-0.759,-,110.760
'55:06.032',0.143,-0.759,-,110.240
'55:06.040',0.114,-0.759,-,108.680
'55:06.048',0.114,-0.759,-,107.640
'55:06.056',0.086,-0.759,-,107.120
'55:06.064',0.086,-0.759,-,106.080
'55:06.072',0.057,-0.770,-,104.520
'55:06.080',0.029,-0.770,-,104.000
'55:06.088',0.000,-0.770,-,102.960
'55:06.096',0.000,-0.770,-,101.920
'55:06.104',-0.029,-0.770,-,101.400
'55:06.112',-0.057,-0.782,-,100.360
'55:06.120',-0.057,-0.782,-,99.840
'55:06.128',-0.057,-0.782,-,98.800
'55:06.136',-0.057,-0.782,-,98.280
'55:06.144',-0.057,-0.782,-,97.240
'55:06.152',-0.057,-0.782,-,97.240
'55:06.160',-0.057,-0.782,-,96.720
'55:06.168',-0.057,-0.782,-,95.680
'55:06.176',-0.057,-0.782,-,95.160
'55:06.184',0.057,-0.782,-,95.160
'55:06.192',0.257,-0.782,-,94.120
'55:06.200',0.229,-0.770,-,93.600
'55:06.208',0.229,-0.770,-,92.560
'55:06.216',-0.200,-0.770,-,92.560
'55:06.224',-0.686,-0.770,-,91.520
'55:06.232',-0.886,-0.770,-,91.000
'55:06.240',-0.343,-0.759,-,89.960
'55:06.248',-0.143,-0.759,-,89.960
'55:06.256',-0.057,-0.759,-,89.440
'55:06.264',-0.029,-0.759,-,88.400
'55:06.272',-0.029,-0.759,-,87.880
'55:06.280',0.000,-0.759,-,87.880
'55:06.288',0.000,-0.759,-,86.840
'55:06.296',0.000,-0.759,-,86.320
'55:06.304',0.000,-0.759,-,86.320
'55:06.312',0.000,-0.759,-,86.320
'55:06.320',0.000,-0.747,-,85.280
'55:06.328',0.000,-0.747,-,85.280
'55:06.336',0.000,-0.747,-,85.280
'55:06.344',0.029,-0.747,-,84.760
'55:06.352',0.000,-0.747,-,84.760
'55:06.360',0.057,-0.747,-,85.280
'55:06.368',0.057,-0.747,-,86.320
'55:06.376',0.057,-0.747,-,88.400
'55:06.384',0.057,-0.747,-,91.520
'55:06.392',0.114,-0.747,-,95.680
'55:06.400',0.114,-0.747,-,101.400
'55:06.408',0.143,-0.747,-,107.120
'55:06.416',0.171,-0.747,-,113.360
'55:06.424',0.171,-0.747,-,119.600
'55:06.432',0.171,-0.747,-,125.320
'55:06.440',0.171,-0.747,-,130.000
'55:06.448',0.171,-0.747,-,134.160
'55:06.456',0.143,-0.747,-,136.760
'55:06.464',0.114,-0.747,-,138.320
'55:06.472',0.086,-0.747,-,138.840
'55:06.480',0.057,-0.747,-,138.840
'55:06.488',0.000,-0.747,-,137.280
'55:06.496',0.000,-0.747,-,135.720
'55:06.504',0.000,-0.747,-,132.600
'55:06.512',-0.029,-0.747,-,129.480
'55:06.520',-0.057,-0.747,-,126.360
'55:06.528',-0.057,-0.747,-,121.160
'55:06.536',-0.057,-0.747,-,117.520
'55:06.544',-0.057,-0.747,-,112.320
'55:06.552',-0.057,-0.747,-,108.680
'55:06.560',-0.057,-0.747,-,105.560
'55:06.568',-0.057,-0.747,-,102.960
'55:06.576',-0.057,-0.747,-,101.400
'55:06.584',-0.057,-0.747,-,100.360
'55:06.592',-0.029,-0.747,-,99.840
'55:06.600',-0.029,-0.747,-,99.840
'55:06.608',0.000,-0.747,-,99.840
'55:06.616',0.000,-0.747,-,98.800
'55:06.624',0.000,-0.747,-,98.800
'55:06.632',0.057,-0.747,-,98.800
'55:06.640',0.171,-0.747,-,98.280
'55:06.648',0.257,-0.747,-,98.280
'55:06.656',0.371,-0.747,-,97.240
'55:06.664',0.486,-0.747,-,96.720
'55:06.672',0.686,-0.747,-,96.720
'55:06.680',0.800,-0.747,-,95.680
'55:06.688',0.371,-0.747,-,95.160
'55:06.696',-0.743,-0.747,-,94.120
'55:06.704',-1.229,-0.747,-,94.120
'55:06.712',-1.457,-0.747,-,93.600
'55:06.720',-1.486,-0.759,-,92.560
'55:06.728',-1.200,-0.759,-,91.520
'55:06.736',-0.857,-0.759,-,91.000
'55:06.744',-0.571,-0.759,-,89.960
'55:06.752',-0.371,-0.759,-,89.440
'55:06.760',-0.143,-0.759,-,88.400
'55:06.768',-0.057,-0.759,-,88.400
'55:06.776',0.000,-0.759,-,87.880
'55:06.784',0.029,-0.759,-,86.840
'55:06.792',0.029,-0.759,-,86.840
'55:06.800',0.029,-0.759,-,86.320
'55:06.808',0.000,-0.759,-,86.320
'55:06.816',0.029,-0.759,-,85.280
'55:06.824',0.000,-0.759,-,85.280
'55:06.832',0.000,-0.759,-,85.280
'55:06.840',0.000,-0.747,-,84.760
'55:06.848',0.000,-0.747,-,84.760
'55:06.856',0.000,-0.747,-,84.760
'55:06.864',0.000,-0.747,-,84.760
'55:06.872',0.057,-0.747,-,85.280
'55:06.880',0.114,-0.736,-,86.320
'55:06.888',0.171,-0.736,-,88.400
'55:06.896',0.229,-0.736,-,91.520
'55:06.904',0.314,-0.736,-,95.160
'55:06.912',0.429,-0.736,-,98.800
'55:06.920',0.514,-0.736,-,104.000
'55:06.928',0.600,-0.736,-,107.640
'55:06.936',0.629,-0.736,-,111.800
'55:06.944',0.657,-0.736,-,114.920
'55:06.952',0.600,-0.736,-,118.040
'55:06.960',0.543,-0.736,-,119.600
'55:06.968',0.486,-0.736,-,120.640
'55:06.976',0.371,-0.736,-,120.640
'55:06.984',0.286,-0.724,-,119.080
'55:06.992',0.171,-0.724,-,117.520
'55:07.000',0.114,-0.724,-,114.920
'55:07.008',0.057,-0.724,-,111.800
'55:07.016',0.000,-0.724,-,108.680
'55:07.024',0.000,-0.713,-,105.560
