'Elapsed time','II','III','AVR','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mV','mmHg'
'121:45:11.312',0.025,-,-,-,60.800
'121:45:11.320',0.025,-,-,-,59.200
'121:45:11.328',0.000,-,-,-,59.200
'121:45:11.336',0.000,-,-,-,58.400
'121:45:11.344',0.000,-,-,-,58.400
'121:45:11.352',0.000,-,-,-,56.800
'121:45:11.360',0.000,-,-,-,56.800
'121:45:11.368',0.000,-,-,-,56.000
'121:45:11.376',0.000,-,-,-,56.000
'121:45:11.384',0.025,-,-,-,54.400
'121:45:11.392',0.050,-,-,-,53.600
'121:45:11.400',0.075,-,-,-,53.600
'121:45:11.408',0.100,-,-,-,52.000
'121:45:11.416',0.125,-,-,-,52.000
'121:45:11.424',0.125,-,-,-,51.200
'121:45:11.432',0.100,-,-,-,51.200
'121:45:11.440',0.100,-,-,-,51.200
'121:45:11.448',0.100,-,-,-,49.600
'121:45:11.456',0.075,-,-,-,49.600
'121:45:11.464',0.025,-,-,-,49.600
'121:45:11.472',0.000,-,-,-,49.600
'121:45:11.480',-0.025,-,-,-,48.800
'121:45:11.488',-0.050,-,-,-,48.800
'121:45:11.496',-0.050,-,-,-,48.800
'121:45:11.504',-0.050,-,-,-,48.800
'121:45:11.512',-0.050,-,-,-,48.800
'121:45:11.520',-0.050,-,-,-,48.800
'121:45:11.528',-0.050,-,-,-,48.800
'121:45:11.536',-0.025,-,-,-,47.200
'121:45:11.544',0.000,-,-,-,47.200
'121:45:11.552',0.000,-,-,-,47.200
'121:45:11.560',0.025,-,-,-,47.200
'121:45:11.568',0.050,-,-,-,47.200
'121:45:11.576',0.075,-,-,-,47.200
'121:45:11.584',0.075,-,-,-,46.400
'121:45:11.592',0.100,-,-,-,46.400
'121:45:11.600',0.200,-,-,-,44.800
'121:45:11.608',0.575,-,-,-,44.800
'121:45:11.616',1.175,-,-,-,44.800
'121:45:11.624',1.450,-,-,-,44.000
'121:45:11.632',1.075,-,-,-,44.000
'121:45:11.640',0.050,-,-,-,44.000
'121:45:11.648',-0.950,-,-,-,44.000
'121:45:11.656',-1.225,-,-,-,44.000
'121:45:11.664',-0.800,-,-,-,42.400
'121:45:11.672',-0.425,-,-,-,42.400
'121:45:11.680',-0.275,-,-,-,42.400
'121:45:11.688',-0.250,-,-,-,42.400
'121:45:11.696',-0.225,-,-,-,42.400
'121:45:11.704',-0.175,-,-,-,41.600
'121:45:11.712',-0.125,-,-,-,41.600
'121:45:11.720',-0.075,-,-,-,41.600
'121:45:11.728',-0.050,-,-,-,40.000
'121:45:11.736',-0.025,-,-,-,40.000
'121:45:11.744',0.000,-,-,-,40.000
'121:45:11.752',0.000,-,-,-,40.000
'121:45:11.760',0.000,-,-,-,40.000
'121:45:11.768',0.000,-,-,-,41.600
'121:45:11.776',0.000,-,-,-,42.400
'121:45:11.784',-0.025,-,-,-,46.400
'121:45:11.792',-0.075,-,-,-,51.200
'121:45:11.800',-0.125,-,-,-,56.800
'121:45:11.808',-0.175,-,-,-,65.600
'121:45:11.816',-0.200,-,-,-,73.600
'121:45:11.824',-0.250,-,-,-,81.600
'121:45:11.832',-0.250,-,-,-,91.200
'121:45:11.840',-0.225,-,-,-,99.200
'121:45:11.848',-0.225,-,-,-,108.800
'121:45:11.856',-0.175,-,-,-,116.000
'121:45:11.864',-0.100,-,-,-,122.400
'121:45:11.872',-0.025,-,-,-,127.200
'121:45:11.880',0.025,-,-,-,128.000
'121:45:11.888',0.050,-,-,-,129.600
'121:45:11.896',0.075,-,-,-,129.600
'121:45:11.904',0.100,-,-,-,129.600
'121:45:11.912',0.125,-,-,-,128.000
'121:45:11.920',0.125,-,-,-,127.200
'121:45:11.928',0.125,-,-,-,124.800
'121:45:11.936',0.125,-,-,-,123.200
'121:45:11.944',0.200,-,-,-,120.800
'121:45:11.952',0.425,-,-,-,117.600
'121:45:11.960',0.875,-,-,-,115.200
'121:45:11.968',1.200,-,-,-,112.800
'121:45:11.976',0.850,-,-,-,108.800
