'Elapsed time','II','V','MCL1','ABP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg'
'51:45.256',-0.200,-1.034,-,148.720
'51:45.264',-0.143,-1.034,-,145.600
'51:45.272',-0.171,-1.046,-,143.000
'51:45.280',-0.200,-1.046,-,140.400
'51:45.288',-0.086,-1.046,-,138.320
'51:45.296',-0.143,-1.046,-,135.720
'51:45.304',0.000,-1.046,-,133.120
'51:45.312',0.371,-1.046,-,131.040
'51:45.320',0.429,-1.046,-,128.440
'51:45.328',0.371,-1.046,-,126.360
'51:45.336',0.600,-1.046,-,123.760
'51:45.344',-0.200,-1.046,-,121.160
'51:45.352',-0.743,-1.046,-,119.080
'51:45.360',-0.771,-1.046,-,117.520
'51:45.368',-0.314,-1.046,-,115.960
'51:45.376',-0.314,-1.046,-,114.920
'51:45.384',-0.200,-1.046,-,114.400
'51:45.392',-0.257,-1.046,-,113.360
'51:45.400',-0.257,-1.046,-,112.320
'51:45.408',-0.286,-1.046,-,111.800
'51:45.416',-0.200,-1.046,-,111.800
'51:45.424',-0.257,-1.046,-,112.320
'51:45.432',-0.200,-1.034,-,114.400
'51:45.440',-0.257,-1.034,-,118.040
'51:45.448',-0.114,-1.034,-,124.800
'51:45.456',-0.086,-1.023,-,133.120
'51:45.464',-0.257,-1.011,-,143.520
'51:45.472',-0.257,-1.011,-,156.000
'51:45.480',-0.229,-1.000,-,166.920
'51:45.488',-0.200,-0.989,-,177.320
'51:45.496',-0.086,-0.989,-,179.920
'51:45.504',-0.257,-0.977,-,179.920
'51:45.512',-0.200,-0.966,-,179.920
'51:45.520',-0.143,-0.954,-,179.920
'51:45.528',-0.200,-0.943,-,179.920
'51:45.536',-0.229,-0.920,-,179.920
'51:45.544',-0.143,-0.908,-,179.920
'51:45.552',-0.057,-0.897,-,175.760
'51:45.560',-0.200,-0.885,-,170.040
'51:45.568',-0.114,-0.862,-,164.320
'51:45.576',-0.086,-0.851,-,158.080
'51:45.584',-0.143,-0.839,-,151.840
'51:45.592',-0.143,-0.816,-,146.120
'51:45.600',-0.057,-0.805,-,140.400
'51:45.608',-0.029,-0.782,-,136.760
'51:45.616',-0.086,-0.770,-,133.120
'51:45.624',-0.086,-0.747,-,131.560
'51:45.632',-0.143,-0.736,-,131.560
'51:45.640',-0.171,-0.713,-,131.560
'51:45.648',-0.114,-0.701,-,131.560
'51:45.656',-0.229,-0.678,-,132.600
'51:45.664',-0.086,-0.667,-,132.600
'51:45.672',-0.057,-0.655,-,132.600
'51:45.680',-0.200,-0.632,-,131.560
'51:45.688',-0.200,-0.621,-,130.000
'51:45.696',-0.143,-0.609,-,128.440
'51:45.704',-0.143,-0.598,-,126.880
'51:45.712',-0.086,-0.575,-,125.320
'51:45.720',-0.257,-0.563,-,123.760
'51:45.728',-0.171,-0.540,-,122.200
'51:45.736',-0.143,-0.529,-,120.640
'51:45.744',-0.143,-0.506,-,119.080
'51:45.752',0.000,-0.494,-,117.520
'51:45.760',0.143,-0.471,-,115.960
'51:45.768',0.314,-0.460,-,114.920
'51:45.776',0.371,-0.437,-,113.360
'51:45.784',-0.057,-0.425,-,112.320
'51:45.792',-0.714,-0.402,-,110.760
'51:45.800',-0.943,-0.391,-,110.240
'51:45.808',-0.429,-0.368,-,109.200
'51:45.816',-0.200,-0.356,-,108.680
'51:45.824',-0.200,-0.345,-,108.680
'51:45.832',-0.171,-0.322,-,107.640
'51:45.840',-0.257,-0.310,-,107.640
'51:45.848',-0.143,-0.299,-,107.120
'51:45.856',-0.143,-0.276,-,107.120
'51:45.864',-0.200,-0.264,-,107.640
'51:45.872',-0.114,-0.253,-,108.680
'51:45.880',-0.200,-0.241,-,110.240
'51:45.888',-0.086,-0.241,-,114.400
'51:45.896',0.000,-0.230,-,121.160
'51:45.904',-0.229,-0.230,-,130.000
'51:45.912',-0.171,-0.218,-,141.440
'51:45.920',0.000,-0.218,-,153.400
'51:45.928',0.000,-0.218,-,166.400
'51:45.936',-0.114,-0.207,-,176.800
'51:45.944',-0.029,-0.207,-,179.920
'51:45.952',-0.086,-0.207,-,179.920
'51:45.960',0.000,-0.195,-,179.920
'51:45.968',-0.057,-0.184,-,179.920
'51:45.976',0.000,-0.184,-,179.920
'51:45.984',0.086,-0.172,-,179.920
'51:45.992',-0.057,-0.161,-,179.920
'51:46.000',0.000,-0.161,-,174.720
'51:46.008',0.000,-0.149,-,168.480
'51:46.016',0.000,-0.138,-,162.240
'51:46.024',0.000,-0.126,-,156.000
'51:46.032',-0.143,-0.115,-,149.240
'51:46.040',-0.114,-0.103,-,143.000
'51:46.048',-0.086,-0.092,-,138.320
'51:46.056',-0.143,-0.080,-,134.160
'51:46.064',0.000,-0.069,-,131.040
'51:46.072',-0.143,-0.057,-,130.000
'51:46.080',-0.200,-0.046,-,130.000
'51:46.088',-0.114,-0.034,-,130.000
'51:46.096',-0.171,-0.023,-,131.040
'51:46.104',-0.200,-0.011,-,131.560
'51:46.112',-0.057,0.000,-,132.600
'51:46.120',-0.229,0.000,-,131.560
'51:46.128',-0.200,0.011,-,131.040
'51:46.136',-0.057,0.023,-,130.000
'51:46.144',-0.114,0.034,-,128.440
'51:46.152',-0.143,0.046,-,126.880
'51:46.160',-0.200,0.057,-,125.320
'51:46.168',-0.143,0.069,-,123.760
'51:46.176',-0.114,0.080,-,122.200
'51:46.184',-0.171,0.092,-,120.640
'51:46.192',-0.229,0.115,-,119.600
'51:46.200',0.029,0.126,-,118.040
'51:46.208',0.171,0.138,-,116.480
'51:46.216',0.371,0.149,-,115.960
'51:46.224',0.429,0.161,-,114.400
'51:46.232',-0.057,0.184,-,113.360
'51:46.240',-0.743,0.195,-,112.320
'51:46.248',-0.914,0.207,-,111.800
'51:46.256',-0.429,0.230,-,110.760
'51:46.264',-0.257,0.253,-,110.760
'51:46.272',-0.171,0.264,-,110.760
'51:46.280',-0.200,0.287,-,110.760
'51:46.288',-0.086,0.299,-,110.760
'51:46.296',-0.200,0.310,-,111.800
'51:46.304',-0.200,0.322,-,111.800
'51:46.312',-0.143,0.322,-,112.320
'51:46.320',-0.200,0.322,-,114.400
'51:46.328',-0.143,0.322,-,117.520
'51:46.336',-0.057,0.310,-,122.200
'51:46.344',-0.171,0.299,-,130.000
'51:46.352',-0.086,0.287,-,141.440
'51:46.360',-0.057,0.276,-,153.920
'51:46.368',-0.143,0.264,-,167.960
'51:46.376',-0.086,0.241,-,179.920
'51:46.384',-0.143,0.230,-,179.920
'51:46.392',0.000,0.207,-,179.920
'51:46.400',0.029,0.195,-,179.920
'51:46.408',-0.057,0.184,-,179.920
'51:46.416',0.000,0.172,-,179.920
'51:46.424',0.000,0.161,-,179.920
'51:46.432',-0.029,0.149,-,179.920
'51:46.440',-0.057,0.138,-,179.920
'51:46.448',-0.057,0.138,-,179.920
'51:46.456',-0.114,0.126,-,179.920
'51:46.464',-0.029,0.115,-,178.360
'51:46.472',0.000,0.115,-,171.600
'51:46.480',-0.057,0.103,-,166.400
'51:46.488',-0.143,0.092,-,160.680
'51:46.496',-0.114,0.092,-,154.960
'51:46.504',-0.143,0.080,-,150.800
'51:46.512',-0.143,0.069,-,148.720
'51:46.520',-0.057,0.057,-,147.680
'51:46.528',-0.200,0.046,-,147.680
'51:46.536',-0.200,0.034,-,148.720
'51:46.544',-0.143,0.023,-,150.280
'51:46.552',-0.200,0.011,-,150.800
'51:46.560',-0.171,0.000,-,150.800
'51:46.568',-0.200,-0.011,-,150.800
'51:46.576',-0.229,-0.023,-,150.280
'51:46.584',-0.086,-0.023,-,148.720
'51:46.592',-0.200,-0.034,-,147.680
'51:46.600',-0.229,-0.046,-,146.120
'51:46.608',-0.143,-0.057,-,144.560
'51:46.616',-0.143,-0.069,-,143.000
'51:46.624',-0.200,-0.080,-,141.440
'51:46.632',-0.086,-0.080,-,140.400
'51:46.640',-0.200,-0.092,-,138.840
'51:46.648',0.000,-0.103,-,137.280
'51:46.656',0.057,-0.115,-,135.720
'51:46.664',0.286,-0.126,-,135.200
'51:46.672',0.314,-0.138,-,133.120
'51:46.680',-0.571,-0.149,-,132.600
'51:46.688',-1.114,-0.161,-,131.560
'51:46.696',-0.743,-0.161,-,131.040
'51:46.704',-0.343,-0.172,-,131.040
'51:46.712',-0.086,-0.184,-,130.000
'51:46.720',-0.029,-0.195,-,130.000
'51:46.728',-0.314,-0.207,-,130.000
'51:46.736',-0.200,-0.218,-,130.000
'51:46.744',-0.229,-0.241,-,130.000
'51:46.752',-0.143,-0.253,-,131.040
'51:46.760',-0.200,-0.264,-,132.600
'51:46.768',-0.114,-0.287,-,135.720
'51:46.776',-0.200,-0.299,-,141.960
'51:46.784',-0.143,-0.322,-,151.840
'51:46.792',-0.171,-0.345,-,163.800
'51:46.800',-0.086,-0.356,-,177.320
'51:46.808',-0.114,-0.379,-,179.920
'51:46.816',-0.143,-0.391,-,179.920
'51:46.824',-0.029,-0.414,-,179.920
'51:46.832',0.000,-0.425,-,179.920
'51:46.840',-0.143,-0.437,-,179.920
'51:46.848',-0.057,-0.460,-,179.920
'51:46.856',-0.086,-0.483,-,179.920
'51:46.864',0.029,-0.494,-,179.920
'51:46.872',-0.057,-0.506,-,179.920
'51:46.880',0.000,-0.529,-,179.920
'51:46.888',-0.057,-0.540,-,179.920
'51:46.896',0.000,-0.563,-,179.920
'51:46.904',-0.143,-0.575,-,179.920
'51:46.912',-0.086,-0.586,-,179.920
'51:46.920',-0.114,-0.598,-,179.920
'51:46.928',-0.057,-0.609,-,174.720
'51:46.936',-0.143,-0.621,-,170.040
'51:46.944',-0.114,-0.632,-,166.400
'51:46.952',-0.200,-0.644,-,162.760
'51:46.960',-0.143,-0.667,-,161.200
'51:46.968',-0.200,-0.678,-,161.200
'51:46.976',-0.086,-0.690,-,161.200
'51:46.984',-0.200,-0.701,-,162.240
'51:46.992',-0.200,-0.713,-,162.240
'51:47.000',-0.229,-0.724,-,161.200
'51:47.008',-0.143,-0.736,-,159.640
'51:47.016',-0.257,-0.747,-,158.080
'51:47.024',-0.171,-0.759,-,156.000
'51:47.032',-0.143,-0.770,-,153.920
'51:47.040',-0.200,-0.770,-,151.840
'51:47.048',-0.200,-0.782,-,149.240
'51:47.056',-0.229,-0.793,-,147.680
'51:47.064',-0.143,-0.793,-,145.600
'51:47.072',-0.171,-0.793,-,143.000
'51:47.080',-0.200,-0.805,-,140.400
'51:47.088',0.114,-0.805,-,138.320
'51:47.096',0.086,-0.805,-,135.720
'51:47.104',0.171,-0.805,-,132.600
