'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'27:54:23.480',-,-,-,-,-
'27:54:23.488',-,-,-,-,-
'27:54:23.496',-,-,-,-,-
'27:54:23.504',-,-,-,-,-
'27:54:23.512',-,-,-,-,-
'27:54:23.520',-,-,-,-,-
'27:54:23.528',-,-,-,-,-
'27:54:23.536',-,-,-,-,-
'27:54:23.544',-,-,-,-,-
'27:54:23.552',-,-,-,-,-
'27:54:23.560',-,-,-,-,-
'27:54:23.568',-,-,-,-,-
'27:54:23.576',-,-,-,-,-
'27:54:23.584',-,-,-,-,-
'27:54:23.592',-,-,-,-,-
'27:54:23.600',-,-,-,-,-
'27:54:23.608',-,-,-,-,-
'27:54:23.616',-,-,-,-,-
'27:54:23.624',-,-,-,-,-
'27:54:23.632',-,-,-,-,-
'27:54:23.640',-,-,-,-,-
'27:54:23.648',-,-,-,-,-
'27:54:23.656',-,-,-,-,-
'27:54:23.664',-,-,-,-,-
'27:54:23.672',-,-,-,-,-
'27:54:23.680',-,-,-,-,-
'27:54:23.688',-,-,-,-,-
'27:54:23.696',-,-,-,-,-
'27:54:23.704',-,-,-,-,-
'27:54:23.712',-,-,-,-,-
'27:54:23.720',-,-,-,-,-
'27:54:23.728',-,-,-,-,-
'27:54:23.736',-,-,-,-,-
'27:54:23.744',-,-,-,-,-
'27:54:23.752',-,-,-,-,-
'27:54:23.760',-,-,-,-,-
'27:54:23.768',-,-,-,-,-
'27:54:23.776',-,-,-,-,-
'27:54:23.784',-,-,-,-,-
'27:54:23.792',-,-,-,-,-
'27:54:23.800',-,-,-,-,-
'27:54:23.808',-,-,-,-,-
'27:54:23.816',-,-,-,-,-
'27:54:23.824',-,-,-,-,-
'27:54:23.832',-,-,-,-,-
'27:54:23.840',-,-,-,-,-
'27:54:23.848',-,-,-,-,-
'27:54:23.856',-,-,-,-,-
'27:54:23.864',-,-,-,-,-
'27:54:23.872',-,-,-,-,-
'27:54:23.880',-,-,-,-,-
'27:54:23.888',-,-,-,-,-
'27:54:23.896',-,-,-,-,-
'27:54:23.904',-,-,-,-,-
'27:54:23.912',-,-,-,-,-
'27:54:23.920',-,-,-,-,-
'27:54:23.928',-,-,-,-,-
'27:54:23.936',-,-,-,-,-
'27:54:23.944',-,-,-,-,-
'27:54:23.952',-,-,-,-,-
'27:54:23.960',-,-,-,-,-
'27:54:23.968',-,-,-,-,-
'27:54:23.976',-,-,-,-,-
'27:54:23.984',-,-,-,-,-
'27:54:23.992',-,-,-,-,-
'27:54:24.000',-,-,-,-,-
'27:54:24.008',-,-,-,-,-
'27:54:24.016',-,-,-,-,-
'27:54:24.024',-,-,-,-,-
'27:54:24.032',-,-,-,-,-
'27:54:24.040',-,-,-,-,-
'27:54:24.048',-,-,-,-,-
'27:54:24.056',-,-,-,-,-
'27:54:24.064',-,-,-,-,-
'27:54:24.072',-,-,-,-,-
'27:54:24.080',-,-,-,-,-
'27:54:24.088',-,-,-,-,-
'27:54:24.096',-,-,-,-,-
'27:54:24.104',-,-,-,-,-
'27:54:24.112',-,-,-,-,-
'27:54:24.120',-,-,-,-,-
'27:54:24.128',-,-,-,-,-
'27:54:24.136',-,-,-,-,-
'27:54:24.144',-,-,-,-,-
'27:54:24.152',-,-,-,-,-
'27:54:24.160',-,-,-,-,-
'27:54:24.168',-,-,-,-,-
'27:54:24.176',-,-,-,-,-
'27:54:24.184',-,-,-,-,-
'27:54:24.192',-,-,-,-,-
'27:54:24.200',-,-,-,-,-
'27:54:24.208',-,-,-,-,-
'27:54:24.216',-,-,-,-,-
'27:54:24.224',-,-,-,-,-
'27:54:24.232',-,-,-,-,-
'27:54:24.240',-,-,-,-,-
'27:54:24.248',-,-,-,-,-
'27:54:24.256',-,-,-,-,-
'27:54:24.264',-,-,-,-,-
'27:54:24.272',-,-,-,-,-
'27:54:24.280',-,-,-,-,-
'27:54:24.288',-,-,-,-,-
'27:54:24.296',-,-,-,-,-
'27:54:24.304',-,-,-,-,-
'27:54:24.312',-,-,-,-,-
'27:54:24.320',-,-,-,-,-
'27:54:24.328',-,-,-,-,-
'27:54:24.336',-,-,-,-,-
'27:54:24.344',-,-,-,-,-
'27:54:24.352',-,-,-,-,-
'27:54:24.360',-,-,-,-,-
'27:54:24.368',-,-,-,-,-
'27:54:24.376',-,-,-,-,-
'27:54:24.384',-,-,-,-,-
'27:54:24.392',-,-,-,-,-
'27:54:24.400',-,-,-,-,-
'27:54:24.408',-,-,-,-,-
'27:54:24.416',-,-,-,-,-
'27:54:24.424',-,-,-,-,-
'27:54:24.432',-,-,-,-,-
'27:54:24.440',-,-,-,-,-
'27:54:24.448',-,-,-,-,-
'27:54:24.456',-,-,-,-,-
'27:54:24.464',-,-,-,-,-
'27:54:24.472',-,-,-,-,-
'27:54:24.480',-,-,-,-,-
'27:54:24.488',-,-,-,-,-
'27:54:24.496',-,-,-,-,-
'27:54:24.504',-,-,-,-,-
'27:54:24.512',-,-,-,-,-
'27:54:24.520',-,-,-,-,-
'27:54:24.528',-,-,-,-,-
'27:54:24.536',-,-,-,-,-
'27:54:24.544',-,-,-,-,-
'27:54:24.552',-,-,-,-,-
'27:54:24.560',-,-,-,-,-
'27:54:24.568',-,-,-,-,-
'27:54:24.576',-,-,-,-,-
'27:54:24.584',-,-,-,-,-
'27:54:24.592',-,-,-,-,-
'27:54:24.600',-,-,-,-,-
'27:54:24.608',-,-,-,-,-
'27:54:24.616',-,-,-,-,-
'27:54:24.624',-,-,-,-,-
'27:54:24.632',-,-,-,-,-
'27:54:24.640',-,-,-,-,-
'27:54:24.648',-,-,-,-,-
'27:54:24.656',-,-,-,-,-
'27:54:24.664',-,-,-,-,-
'27:54:24.672',-,-,-,-,-
'27:54:24.680',-,-,-,-,-
'27:54:24.688',-,-,-,-,-
'27:54:24.696',-,-,-,-,-
'27:54:24.704',-,-,-,-,-
'27:54:24.712',-,-,-,-,-
'27:54:24.720',-,-,-,-,-
'27:54:24.728',-,-,-,-,-
'27:54:24.736',-,-,-,-,-
'27:54:24.744',-,-,-,-,-
'27:54:24.752',-,-,-,-,-
'27:54:24.760',-,-,-,-,-
'27:54:24.768',-,-,-,-,-
'27:54:24.776',-,-,-,-,-
'27:54:24.784',-,-,-,-,-
'27:54:24.792',-,-,-,-,-
'27:54:24.800',-,-,-,-,-
'27:54:24.808',-,-,-,-,-
'27:54:24.816',-,-,-,-,-
'27:54:24.824',-,-,-,-,-
'27:54:24.832',-,-,-,-,-
'27:54:24.840',-,-,-,-,-
'27:54:24.848',-,-,-,-,-
'27:54:24.856',-,-,-,-,-
'27:54:24.864',-,-,-,-,-
'27:54:24.872',-,-,-,-,-
'27:54:24.880',-,-,-,-,-
'27:54:24.888',-,-,-,-,-
'27:54:24.896',-,-,-,-,-
'27:54:24.904',-,-,-,-,-
'27:54:24.912',-,-,-,-,-
'27:54:24.920',-,-,-,-,-
'27:54:24.928',-,-,-,-,-
'27:54:24.936',-,-,-,-,-
'27:54:24.944',-,-,-,-,-
'27:54:24.952',-,-,-,-,-
'27:54:24.960',-,-,-,-,-
'27:54:24.968',-,-,-,-,-
'27:54:24.976',-,-,-,-,-
'27:54:24.984',-,-,-,-,-
'27:54:24.992',-,-,-,-,-
'27:54:25.000',-,-,-,-,-
'27:54:25.008',-,-,-,-,-
'27:54:25.016',-,-,-,-,-
'27:54:25.024',-,-,-,-,-
'27:54:25.032',-,-,-,-,-
'27:54:25.040',-,-,-,-,-
'27:54:25.048',-,-,-,-,-
'27:54:25.056',-,-,-,-,-
'27:54:25.064',-,-,-,-,-
'27:54:25.072',-,-,-,-,-
'27:54:25.080',-,-,-,-,-
'27:54:25.088',-,-,-,-,-
'27:54:25.096',-,-,-,-,-
'27:54:25.104',-,-,-,-,-
'27:54:25.112',-,-,-,-,-
'27:54:25.120',-,-,-,-,-
'27:54:25.128',-,-,-,-,-
'27:54:25.136',-,-,-,-,-
'27:54:25.144',-,-,-,-,-
'27:54:25.152',-,-,-,-,-
'27:54:25.160',-,-,-,-,-
'27:54:25.168',-,-,-,-,-
'27:54:25.176',-,-,-,-,-
'27:54:25.184',-,-,-,-,-
'27:54:25.192',-,-,-,-,-
'27:54:25.200',-,-,-,-,-
'27:54:25.208',-,-,-,-,-
'27:54:25.216',-,-,-,-,-
'27:54:25.224',-,-,-,-,-
'27:54:25.232',-,-,-,-,-
'27:54:25.240',-,-,-,-,-
'27:54:25.248',-,-,-,-,-
'27:54:25.256',-,-,-,-,-
'27:54:25.264',-,-,-,-,-
'27:54:25.272',-,-,-,-,-
'27:54:25.280',-,-,-,-,-
'27:54:25.288',-,-,-,-,-
'27:54:25.296',-,-,-,-,-
'27:54:25.304',-,-,-,-,-
'27:54:25.312',-,-,-,-,-
'27:54:25.320',-,-,-,-,-
'27:54:25.328',-,-,-,-,-
'27:54:25.336',-,-,-,-,-
'27:54:25.344',-,-,-,-,-
'27:54:25.352',-,-,-,-,-
'27:54:25.360',-,-,-,-,-
'27:54:25.368',-,-,-,-,-
'27:54:25.376',-,-,-,-,-
'27:54:25.384',-,-,-,-,-
'27:54:25.392',-,-,-,-,-
'27:54:25.400',-,-,-,-,-
'27:54:25.408',-,-,-,-,-
'27:54:25.416',-,-,-,-,-
'27:54:25.424',-,-,-,-,-
'27:54:25.432',-,-,-,-,-
'27:54:25.440',-,-,-,-,-
'27:54:25.448',-,-,-,-,-
'27:54:25.456',-,-,-,-,-
'27:54:25.464',-,-,-,-,-
'27:54:25.472',-,-,-,-,-
'27:54:25.480',-,-,-,-,-
'27:54:25.488',-,-,-,-,-
'27:54:25.496',-,-,-,-,-
'27:54:25.504',-,-,-,-,-
'27:54:25.512',-,-,-,-,-
'27:54:25.520',-,-,-,-,-
'27:54:25.528',-,-,-,-,-
'27:54:25.536',-,-,-,-,-
'27:54:25.544',-,-,-,-,-
'27:54:25.552',-,-,-,-,-
'27:54:25.560',-,-,-,-,-
'27:54:25.568',-,-,-,-,-
'27:54:25.576',-,-,-,-,-
'27:54:25.584',-,-,-,-,-
'27:54:25.592',-,-,-,-,-
'27:54:25.600',-,-,-,-,-
'27:54:25.608',-,-,-,-,-
'27:54:25.616',-,-,-,-,-
'27:54:25.624',-,-,-,-,-
'27:54:25.632',-,-,-,-,-
'27:54:25.640',-,-,-,-,-
'27:54:25.648',-,-,-,-,-
'27:54:25.656',-,-,-,-,-
'27:54:25.664',-,-,-,-,-
'27:54:25.672',-,-,-,-,-
'27:54:25.680',-,-,-,-,-
'27:54:25.688',-,-,-,-,-
'27:54:25.696',-,-,-,-,-
'27:54:25.704',-,-,-,-,-
'27:54:25.712',-,-,-,-,-
'27:54:25.720',-,-,-,-,-
'27:54:25.728',-,-,-,-,-
'27:54:25.736',-,-,-,-,-
'27:54:25.744',-,-,-,-,-
'27:54:25.752',-,-,-,-,-
'27:54:25.760',-,-,-,-,-
'27:54:25.768',-,-,-,-,-
'27:54:25.776',-,-,-,-,-
'27:54:25.784',-,-,-,-,-
'27:54:25.792',-,-,-,-,-
'27:54:25.800',-,-,-,-,-
'27:54:25.808',-,-,-,-,-
'27:54:25.816',-,-,-,-,-
'27:54:25.824',-,-,-,-,-
'27:54:25.832',-,-,-,-,-
'27:54:25.840',-,-,-,-,-
'27:54:25.848',-,-,-,-,-
'27:54:25.856',-,-,-,-,-
'27:54:25.864',-,-,-,-,-
'27:54:25.872',-,-,-,-,-
'27:54:25.880',-,-,-,-,-
'27:54:25.888',-,-,-,-,-
