'Elapsed time','II','V','MCL1','ABP','PAP'
'hh:mm:ss.mmm','mV','mV','mV','mmHg','mmHg'
'13:17:59.352',0.000,-,-,69.600,15.200
'13:17:59.360',0.032,-,-,69.600,14.800
'13:17:59.368',0.000,-,-,70.400,14.800
'13:17:59.376',0.048,-,-,71.200,14.800
'13:17:59.384',0.032,-,-,72.000,14.800
'13:17:59.392',0.080,-,-,72.800,14.800
'13:17:59.400',0.064,-,-,73.600,14.800
'13:17:59.408',0.112,-,-,75.200,14.800
'13:17:59.416',0.096,-,-,76.000,14.400
'13:17:59.424',0.144,-,-,76.800,14.400
'13:17:59.432',0.096,-,-,78.400,14.000
'13:17:59.440',0.112,-,-,79.200,14.000
'13:17:59.448',0.064,-,-,80.800,13.600
'13:17:59.456',0.096,-,-,81.600,13.600
'13:17:59.464',0.064,-,-,83.200,13.600
'13:17:59.472',0.064,-,-,84.800,13.200
'13:17:59.480',0.064,-,-,85.600,13.200
'13:17:59.488',0.032,-,-,86.400,12.800
'13:17:59.496',0.032,-,-,87.200,12.400
'13:17:59.504',0.000,-,-,88.000,12.400
'13:17:59.512',0.016,-,-,88.800,12.400
'13:17:59.520',0.000,-,-,89.600,12.000
'13:17:59.528',0.016,-,-,89.600,12.400
'13:17:59.536',0.000,-,-,89.600,12.400
'13:17:59.544',0.032,-,-,90.400,12.400
'13:17:59.552',0.144,-,-,89.600,12.000
'13:17:59.560',0.384,-,-,89.600,12.000
'13:17:59.568',0.560,-,-,89.600,11.600
'13:17:59.576',0.576,-,-,88.800,11.600
'13:17:59.584',0.320,-,-,88.000,11.600
'13:17:59.592',0.208,-,-,87.200,11.600
'13:17:59.600',0.128,-,-,86.400,12.000
'13:17:59.608',0.128,-,-,85.600,12.000
'13:17:59.616',0.064,-,-,83.200,12.000
'13:17:59.624',0.032,-,-,81.600,11.600
'13:17:59.632',-0.128,-,-,79.200,11.600
'13:17:59.640',-0.144,-,-,77.600,11.200
'13:17:59.648',-0.080,-,-,75.200,11.200
'13:17:59.656',-0.080,-,-,73.600,11.600
'13:17:59.664',-0.112,-,-,71.200,12.000
'13:17:59.672',-0.064,-,-,69.600,12.400
'13:17:59.680',-0.032,-,-,67.200,12.800
'13:17:59.688',-0.064,-,-,65.600,13.200
'13:17:59.696',-0.032,-,-,64.000,14.000
'13:17:59.704',-0.064,-,-,62.400,16.400
'13:17:59.712',-0.032,-,-,61.600,20.000
'13:17:59.720',-0.064,-,-,60.800,24.000
'13:17:59.728',-0.032,-,-,60.800,28.000
'13:17:59.736',-0.064,-,-,60.800,31.600
'13:17:59.744',-0.032,-,-,61.600,34.400
'13:17:59.752',-0.064,-,-,62.400,36.800
'13:17:59.760',-0.016,-,-,63.200,38.800
'13:17:59.768',-0.064,-,-,64.000,40.000
'13:17:59.776',-0.032,-,-,64.800,40.800
'13:17:59.784',-0.064,-,-,66.400,40.400
'13:17:59.792',-0.032,-,-,68.800,39.200
'13:17:59.800',-0.064,-,-,70.400,37.600
'13:17:59.808',-0.032,-,-,72.800,35.600
'13:17:59.816',-0.064,-,-,76.000,34.000
'13:17:59.824',-0.032,-,-,78.400,32.400
'13:17:59.832',-0.064,-,-,80.800,30.800
'13:17:59.840',-0.032,-,-,82.400,29.600
'13:17:59.848',-0.048,-,-,83.200,28.400
'13:17:59.856',-0.016,-,-,84.000,27.200
'13:17:59.864',-0.032,-,-,84.000,26.400
'13:17:59.872',-0.016,-,-,84.800,25.600
'13:17:59.880',-0.032,-,-,85.600,24.800
'13:17:59.888',-0.016,-,-,86.400,23.600
'13:17:59.896',0.000,-,-,86.400,22.000
'13:17:59.904',-0.032,-,-,85.600,19.600
'13:17:59.912',0.000,-,-,84.000,16.800
'13:17:59.920',-0.016,-,-,83.200,14.800
'13:17:59.928',0.000,-,-,81.600,13.200
'13:17:59.936',-0.016,-,-,80.800,13.200
'13:17:59.944',0.000,-,-,79.200,14.000
'13:17:59.952',-0.016,-,-,77.600,15.200
'13:17:59.960',0.000,-,-,76.000,16.800
'13:17:59.968',-0.016,-,-,75.200,18.000
'13:17:59.976',0.000,-,-,74.400,19.200
'13:17:59.984',-0.016,-,-,73.600,20.000
'13:17:59.992',0.000,-,-,72.800,20.400
'13:18:00.000',-0.016,-,-,72.000,20.400
'13:18:00.008',0.000,-,-,71.200,20.400
'13:18:00.016',-0.016,-,-,71.200,19.600
'13:18:00.024',0.000,-,-,71.200,18.400
'13:18:00.032',0.000,-,-,71.200,17.600
'13:18:00.040',0.000,-,-,71.200,16.800
'13:18:00.048',0.000,-,-,72.000,15.600
'13:18:00.056',0.016,-,-,72.800,15.200
'13:18:00.064',0.000,-,-,73.600,14.800
'13:18:00.072',0.032,-,-,74.400,14.400
'13:18:00.080',0.016,-,-,75.200,14.400
'13:18:00.088',0.064,-,-,76.800,14.400
'13:18:00.096',0.096,-,-,77.600,14.800
'13:18:00.104',0.064,-,-,78.400,14.400
'13:18:00.112',0.128,-,-,79.200,14.400
'13:18:00.120',0.096,-,-,80.800,14.400
'13:18:00.128',0.112,-,-,81.600,14.000
'13:18:00.136',0.064,-,-,83.200,14.000
'13:18:00.144',0.064,-,-,84.000,14.000
'13:18:00.152',0.048,-,-,85.600,13.600
'13:18:00.160',0.064,-,-,86.400,13.600
'13:18:00.168',0.016,-,-,88.000,13.200
'13:18:00.176',0.032,-,-,88.800,13.200
'13:18:00.184',0.000,-,-,88.800,12.800
'13:18:00.192',0.000,-,-,89.600,12.400
'13:18:00.200',-0.016,-,-,90.400,12.400
'13:18:00.208',0.000,-,-,91.200,12.400
'13:18:00.216',-0.016,-,-,91.200,12.000
'13:18:00.224',0.000,-,-,91.200,12.000
'13:18:00.232',-0.016,-,-,90.400,12.000
'13:18:00.240',0.096,-,-,90.400,12.000
'13:18:00.248',0.272,-,-,90.400,12.000
'13:18:00.256',0.528,-,-,89.600,12.000
'13:18:00.264',0.576,-,-,88.800,12.000
'13:18:00.272',0.368,-,-,87.200,12.000
'13:18:00.280',0.208,-,-,86.400,12.000
'13:18:00.288',0.128,-,-,84.800,12.000
'13:18:00.296',0.160,-,-,82.400,12.000
'13:18:00.304',0.080,-,-,80.800,12.000
'13:18:00.312',0.016,-,-,78.400,11.600
'13:18:00.320',-0.096,-,-,76.000,11.600
'13:18:00.328',-0.144,-,-,74.400,11.200
'13:18:00.336',-0.144,-,-,72.000,11.200
'13:18:00.344',-0.080,-,-,69.600,11.600
'13:18:00.352',-0.144,-,-,68.000,12.000
'13:18:00.360',-0.080,-,-,65.600,12.400
'13:18:00.368',-0.080,-,-,64.000,12.800
'13:18:00.376',-0.048,-,-,62.400,12.800
'13:18:00.384',-0.080,-,-,60.800,13.600
'13:18:00.392',-0.048,-,-,59.200,15.600
'13:18:00.400',-0.080,-,-,58.400,18.800
'13:18:00.408',-0.048,-,-,57.600,22.400
'13:18:00.416',-0.080,-,-,57.600,26.400
'13:18:00.424',-0.048,-,-,58.400,30.000
'13:18:00.432',-0.080,-,-,58.400,32.800
'13:18:00.440',-0.048,-,-,59.200,35.600
'13:18:00.448',-0.080,-,-,60.000,37.600
'13:18:00.456',-0.048,-,-,61.600,39.200
'13:18:00.464',-0.080,-,-,62.400,40.000
'13:18:00.472',-0.064,-,-,64.000,40.000
'13:18:00.480',-0.048,-,-,66.400,38.800
'13:18:00.488',-0.080,-,-,68.800,37.600
'13:18:00.496',-0.064,-,-,72.000,35.600
'13:18:00.504',-0.080,-,-,75.200,34.000
'13:18:00.512',-0.048,-,-,76.800,32.400
'13:18:00.520',-0.080,-,-,77.600,30.800
'13:18:00.528',-0.048,-,-,78.400,29.200
